gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,at,emp,ni,revt,costat
004723,2013-12-31,2013,INDL,C,D,STD,USB,USD,364021.0000,65.5650,5836.0000,21059.0000,A
004723,2014-12-31,2014,INDL,C,D,STD,USB,USD,402529.0000,66.7500,5851.0000,21392.0000,A
004723,2015-12-31,2015,INDL,C,D,STD,USB,USD,421853.0000,65.4330,5879.0000,21494.0000,A
004723,2016-12-31,2016,INDL,C,D,STD,USB,USD,445964.0000,71.1910,5888.0000,22744.0000,A
004723,2017-12-31,2017,INDL,C,D,STD,USB,USD,462040.0000,72.4020,6218.0000,23996.0000,A
004723,2018-12-31,2018,INDL,C,D,STD,USB,USD,467374.0000,73.3330,7096.0000,25775.0000,A
004723,2019-12-31,2019,INDL,C,D,STD,USB,USD,495426.0000,69.6510,6914.0000,27325.0000,A
004839,2009-12-31,2009,INDL,C,D,STD,F,USD,194850.0000,198.0000,2717.0000,118308.0000,A
004839,2010-12-31,2010,INDL,C,D,STD,F,USD,164687.0000,164.0000,6561.0000,128954.0000,A
004839,2011-12-31,2011,INDL,C,D,STD,F,USD,178348.0000,164.0000,20213.0000,136264.0000,A
004839,2012-12-31,2012,INDL,C,D,STD,F,USD,190554.0000,171.0000,5665.0000,134252.0000,A
004839,2013-12-31,2013,INDL,C,D,STD,F,USD,202026.0000,181.0000,7155.0000,146917.0000,A
004839,2014-12-31,2014,INDL,C,D,STD,F,USD,208527.0000,187.0000,3187.0000,144077.0000,A
004839,2015-12-31,2015,INDL,C,D,STD,F,USD,224925.0000,199.0000,7373.0000,149558.0000,A
004839,2016-12-31,2016,INDL,C,D,STD,F,USD,237951.0000,201.0000,4596.0000,151800.0000,A
004839,2017-12-31,2017,INDL,C,D,STD,F,USD,257808.0000,202.0000,7602.0000,156776.0000,A
004839,2018-12-31,2018,INDL,C,D,STD,F,USD,256540.0000,199.0000,3677.0000,160338.0000,A
004839,2019-12-31,2019,INDL,C,D,STD,F,USD,258537.0000,190.0000,47.0000,155900.0000,A
004885,2009-09-30,2009,INDL,C,D,STD,BEN,USD,9468.4630,7.7450,896.7780,4208.6540,A
004885,2010-09-30,2010,INDL,C,D,STD,BEN,USD,10708.0880,7.9270,1445.6890,5862.8690,A
004885,2011-09-30,2011,INDL,C,D,STD,BEN,USD,13775.8430,8.4530,1923.5800,7165.0450,A
004885,2012-09-30,2012,INDL,C,D,STD,BEN,USD,14751.5000,8.5580,1931.4000,7103.9000,A
004885,2013-09-30,2013,INDL,C,D,STD,BEN,USD,15390.3000,9.0020,2150.2000,7986.2000,A
004885,2014-09-30,2014,INDL,C,D,STD,BEN,USD,16357.1000,9.2660,2384.3000,8491.4000,A
004885,2015-09-30,2015,INDL,C,D,STD,BEN,USD,16335.7000,9.4890,2035.3000,7948.7000,A
004885,2016-09-30,2016,INDL,C,D,STD,BEN,USD,16098.8000,9.0590,1726.7000,6618.0000,A
004885,2017-09-30,2017,INDL,C,D,STD,BEN,USD,17534.0000,9.3860,1696.7000,6392.2000,A
004885,2018-09-30,2018,INDL,C,D,STD,BEN,USD,14383.5000,9.6910,764.4000,6319.1000,A
004885,2019-09-30,2019,INDL,C,D,STD,BEN,USD,14532.2000,9.5970,1195.7000,5774.5000,A
004973,2009-12-31,2009,INDL,C,D,STD,AJG,USD,3250.3000,9.8400,128.6000,1728.9000,A
004973,2010-12-31,2010,INDL,C,D,STD,AJG,USD,3596.0000,10.7360,174.1000,1863.0000,A
004973,2011-12-31,2011,INDL,C,D,STD,AJG,USD,4483.5000,12.3830,144.1000,2134.2000,A
004973,2012-12-31,2012,INDL,C,D,STD,AJG,USD,5352.3000,13.7070,195.0000,2518.9000,A
004973,2013-12-31,2013,INDL,C,D,STD,AJG,USD,6860.5000,16.3360,268.6000,3179.6000,A
004973,2014-12-31,2014,INDL,C,D,STD,AJG,USD,10010.0000,20.2400,303.4000,4637.4000,A
004973,2015-12-31,2015,INDL,C,D,STD,AJG,USD,10913.8000,21.5370,356.8000,5392.4000,A
004973,2016-12-31,2016,INDL,C,D,STD,AJG,USD,11489.6000,24.7900,414.4000,5594.8000,A
004973,2017-12-31,2017,INDL,C,D,STD,AJG,USD,12897.4000,26.7830,463.1000,6159.6000,A
004973,2018-12-31,2018,INDL,C,D,STD,AJG,USD,16334.0000,30.3620,633.5000,6923.8000,A
004973,2019-12-31,2019,INDL,C,D,STD,AJG,USD,19634.8000,33.2470,668.8000,7195.0000,A
005046,2009-12-31,2009,INDL,C,D,STD,GD,USD,31077.0000,91.7000,2394.0000,31981.0000,A
005046,2010-12-31,2010,INDL,C,D,STD,GD,USD,32545.0000,90.0000,2624.0000,32466.0000,A
005046,2011-12-31,2011,INDL,C,D,STD,GD,USD,34883.0000,95.1000,2526.0000,32677.0000,A
005046,2012-12-31,2012,INDL,C,D,STD,GD,USD,34309.0000,92.2000,-332.0000,31682.0000,A
005046,2013-12-31,2013,INDL,C,D,STD,GD,USD,35448.0000,96.0000,2357.0000,31218.0000,A
005046,2014-12-31,2014,INDL,C,D,STD,GD,USD,35355.0000,99.5000,2533.0000,30852.0000,A
005046,2015-12-31,2015,INDL,C,D,STD,GD,USD,31997.0000,99.9000,2965.0000,31469.0000,A
005046,2016-12-31,2016,INDL,C,D,STD,GD,USD,32872.0000,98.8000,2955.0000,31353.0000,A
005046,2017-12-31,2017,INDL,C,D,STD,GD,USD,35046.0000,98.6000,2912.0000,30973.0000,A
005046,2018-12-31,2018,INDL,C,D,STD,GD,USD,45408.0000,105.6000,3345.0000,36193.0000,A
005046,2019-12-31,2019,INDL,C,D,STD,GD,USD,48841.0000,102.9000,3484.0000,39350.0000,A
005047,2009-12-31,2009,INDL,C,D,STD,GE,USD,781818.0000,304.0000,11025.0000,155777.0000,A
005047,2010-12-31,2010,INDL,C,D,STD,GE,USD,751216.0000,287.0000,11644.0000,149060.0000,A
005047,2011-12-31,2011,INDL,C,D,STD,GE,USD,717242.0000,301.0000,14151.0000,141547.0000,A
005047,2012-12-31,2012,INDL,C,D,STD,GE,USD,685328.0000,305.0000,13641.0000,144796.0000,A
005047,2013-12-31,2013,INDL,C,D,STD,GE,USD,656560.0000,307.0000,13060.0000,141024.0000,A
005047,2014-12-31,2014,INDL,C,D,STD,GE,USD,648349.0000,305.0000,15233.0000,146156.0000,A
005047,2015-12-31,2015,INDL,C,D,STD,GE,USD,492692.0000,333.0000,-6127.0000,115158.0000,A
005047,2016-12-31,2016,INDL,C,D,STD,GE,USD,365183.0000,295.0000,8829.0000,119688.0000,A
005047,2017-12-31,2017,INDL,C,D,STD,GE,USD,377945.0000,313.0000,-5774.0000,120468.0000,A
005047,2018-12-31,2018,INDL,C,D,STD,GE,USD,309129.0000,283.0000,-22355.0000,121615.0000,A
005047,2019-12-31,2019,INDL,C,D,STD,GE,USD,266048.0000,205.0000,-4979.0000,95214.0000,A
005071,2009-05-31,2008,INDL,C,D,STD,GIS,USD,17874.8000,30.0000,1304.4000,14691.3000,A
005071,2010-05-31,2009,INDL,C,D,STD,GIS,USD,17678.9000,33.0000,1530.5000,14796.5000,A
005071,2011-05-31,2010,INDL,C,D,STD,GIS,USD,18674.5000,35.0000,1798.3000,14880.2000,A
005071,2012-05-31,2011,INDL,C,D,STD,GIS,USD,21096.8000,35.0000,1567.3000,16657.9000,A
005071,2013-05-31,2012,INDL,C,D,STD,GIS,USD,22658.0000,41.0000,1855.2000,17774.1000,A
005071,2014-05-31,2013,INDL,C,D,STD,GIS,USD,23145.7000,43.0000,1824.4000,17909.6000,A
005071,2015-05-31,2014,INDL,C,D,STD,GIS,USD,21964.5000,42.0000,1221.3000,17630.3000,A
005071,2016-05-31,2015,INDL,C,D,STD,GIS,USD,21712.3000,39.0000,1697.4000,16563.1000,A
005071,2017-05-31,2016,INDL,C,D,STD,GIS,USD,21812.6000,38.0000,1657.5000,15619.8000,A
005071,2018-05-31,2017,INDL,C,D,STD,GIS,USD,30624.0000,40.0000,2131.0000,15740.4000,A
005071,2019-05-31,2018,INDL,C,D,STD,GIS,USD,30111.2000,40.0000,1752.7000,16865.2000,A
005073,2009-12-31,2009,INDL,C,D,STD,GM,USD,136295.0000,217.0000,104821.0000,104589.0000,A
005073,2010-12-31,2010,INDL,C,D,STD,GM,USD,138898.0000,202.0000,6172.0000,135592.0000,A
005073,2011-12-31,2011,INDL,C,D,STD,GM,USD,144603.0000,207.0000,9190.0000,150276.0000,A
005073,2012-12-31,2012,INDL,C,D,STD,GM,USD,149422.0000,213.0000,6188.0000,152256.0000,A
005073,2013-12-31,2013,INDL,C,D,STD,GM,USD,166344.0000,219.0000,5346.0000,155427.0000,A
005073,2014-12-31,2014,INDL,C,D,STD,GM,USD,177677.0000,216.0000,3949.0000,155929.0000,A
005073,2015-12-31,2015,INDL,C,D,STD,GM,USD,194520.0000,215.0000,9687.0000,152356.0000,A
005073,2016-12-31,2016,INDL,C,D,STD,GM,USD,221690.0000,225.0000,9427.0000,166380.0000,A
005073,2017-12-31,2017,INDL,C,D,STD,GM,USD,212482.0000,180.0000,-3864.0000,145588.0000,A
005073,2018-12-31,2018,INDL,C,D,STD,GM,USD,227339.0000,173.0000,8014.0000,147049.0000,A
005073,2019-12-31,2019,INDL,C,D,STD,GM,USD,228037.0000,164.0000,6732.0000,137237.0000,A
005125,2009-12-31,2009,INDL,C,D,STD,GPC,USD,5004.6890,29.0000,399.5750,10057.5120,A
005125,2010-12-31,2010,INDL,C,D,STD,GPC,USD,5465.0440,29.5000,475.5110,11207.5890,A
005125,2011-12-31,2011,INDL,C,D,STD,GPC,USD,5879.5910,29.8000,565.1160,12458.8770,A
005125,2012-12-31,2012,INDL,C,D,STD,GPC,USD,6807.0610,31.9000,648.0410,13013.8680,A
005125,2013-12-31,2013,INDL,C,D,STD,GPC,USD,7680.2970,37.5000,684.9590,14077.8430,A
005125,2014-12-31,2014,INDL,C,D,STD,GPC,USD,8246.2380,39.0000,711.2860,15341.6470,A
005125,2015-12-31,2015,INDL,C,D,STD,GPC,USD,8144.7710,39.6000,705.6720,15280.0440,A
005125,2016-12-31,2016,INDL,C,D,STD,GPC,USD,8859.4000,40.0000,687.2400,15339.7130,A
005125,2017-12-31,2017,INDL,C,D,STD,GPC,USD,12412.3810,48.0000,616.7570,16308.8010,A
005125,2018-12-31,2018,INDL,C,D,STD,GPC,USD,12683.0400,50.0000,810.4740,18735.0730,A
005125,2019-12-31,2019,INDL,C,D,STD,GPC,USD,14645.6290,55.0000,621.0850,19392.3050,A
005256,2009-12-31,2009,INDL,C,D,STD,GWW,USD,3726.3320,18.0000,430.4660,6221.9910,A
005256,2010-12-31,2010,INDL,C,D,STD,GWW,USD,3904.3770,18.5000,510.8650,7182.1580,A
005256,2011-12-31,2011,INDL,C,D,STD,GWW,USD,4716.0620,21.4000,658.4230,8078.1850,A
005256,2012-12-31,2012,INDL,C,D,STD,GWW,USD,5014.5980,22.4130,689.8810,8950.0450,A
005256,2013-12-31,2013,INDL,C,D,STD,GWW,USD,5266.3280,23.7000,797.0360,9437.7580,A
005256,2014-12-31,2014,INDL,C,D,STD,GWW,USD,5300.7550,23.6000,801.7290,9964.9530,A
005256,2015-12-31,2015,INDL,C,D,STD,GWW,USD,5857.7550,25.8000,768.9960,9973.3840,A
005256,2016-12-31,2016,INDL,C,D,STD,GWW,USD,5694.3070,25.6000,605.9280,10137.2040,A
005256,2017-12-31,2017,INDL,C,D,STD,GWW,USD,5804.2540,25.7000,585.7300,10424.8580,A
005256,2018-12-31,2018,INDL,C,D,STD,GWW,USD,5873.0000,24.6000,782.0000,11221.0000,A
005256,2019-12-31,2019,INDL,C,D,STD,GWW,USD,6005.0000,25.3000,849.0000,11486.0000,A
005439,2009-12-31,2009,INDL,C,D,STD,HAL,USD,16538.0000,51.0000,1145.0000,14675.0000,A
005439,2010-12-31,2010,INDL,C,D,STD,HAL,USD,18297.0000,58.0000,1835.0000,17973.0000,A
005439,2011-12-31,2011,INDL,C,D,STD,HAL,USD,23677.0000,68.0000,2839.0000,24829.0000,A
005439,2012-12-31,2012,INDL,C,D,STD,HAL,USD,27410.0000,73.0000,2635.0000,28503.0000,A
005439,2013-12-31,2013,INDL,C,D,STD,HAL,USD,29223.0000,77.0000,2125.0000,29402.0000,A
005439,2014-12-31,2014,INDL,C,D,STD,HAL,USD,32240.0000,80.0000,3500.0000,32870.0000,A
005439,2015-12-31,2015,INDL,C,D,STD,HAL,USD,36942.0000,65.0000,-671.0000,23633.0000,A
005439,2016-12-31,2016,INDL,C,D,STD,HAL,USD,27000.0000,50.0000,-5763.0000,15887.0000,A
005439,2017-12-31,2017,INDL,C,D,STD,HAL,USD,25085.0000,55.0000,-463.0000,20620.0000,A
005439,2018-12-31,2018,INDL,C,D,STD,HAL,USD,25982.0000,60.0000,1656.0000,23995.0000,A
005439,2019-12-31,2019,INDL,C,D,STD,HAL,USD,25377.0000,55.0000,-1131.0000,22408.0000,A
005492,2009-06-30,2009,INDL,C,D,STD,LHX,USD,4465.1000,15.4000,37.9000,5005.0000,A
005492,2010-06-30,2010,INDL,C,D,STD,LHX,USD,4734.7000,15.8000,561.6000,5206.1000,A
005492,2011-06-30,2011,INDL,C,D,STD,LHX,USD,6172.8000,16.9000,588.0000,5924.6000,A
005492,2012-06-30,2012,INDL,C,D,STD,LHX,USD,5592.8000,15.2000,30.6000,5451.3000,A
005492,2013-06-30,2013,INDL,C,D,STD,LHX,USD,4858.4000,14.0000,113.0000,5111.7000,A
005492,2014-06-30,2014,INDL,C,D,STD,LHX,USD,4931.2000,14.0000,534.8000,5012.0000,A
005492,2015-06-30,2015,INDL,C,D,STD,LHX,USD,13129.0000,22.3000,334.0000,5083.0000,A
005492,2016-06-30,2016,INDL,C,D,STD,LHX,USD,11996.0000,21.0000,324.0000,7467.0000,A
005492,2017-06-30,2017,INDL,C,D,STD,LHX,USD,10090.0000,17.0000,553.0000,5900.0000,A
005492,2018-06-30,2018,INDL,C,D,STD,LHX,USD,9839.0000,17.5000,718.0000,6182.0000,A
005492,2019-06-30,2019,INDL,C,D,STD,LHX,USD,10117.0000,18.2000,949.0000,6801.0000,A
005518,2009-12-31,2009,INDL,C,D,STD,HAS,USD,3896.8920,5.8000,374.9300,4067.9470,A
005518,2010-12-31,2010,INDL,C,D,STD,HAS,USD,4093.2260,5.8000,397.7520,4002.1610,A
005518,2011-12-31,2011,INDL,C,D,STD,HAS,USD,4130.7740,5.9000,385.3670,4285.5890,A
005518,2012-12-31,2012,INDL,C,D,STD,HAS,USD,4325.3870,5.5000,335.9990,4088.9830,A
005518,2013-12-31,2013,INDL,C,D,STD,HAS,USD,4402.2670,5.0000,286.1980,4082.1570,A
005518,2014-12-31,2014,INDL,C,D,STD,HAS,USD,4532.1420,5.2000,415.9300,4277.2070,A
005518,2015-12-31,2015,INDL,C,D,STD,HAS,USD,4720.7170,5.0000,451.8380,4447.5090,A
005518,2016-12-31,2016,INDL,C,D,STD,HAS,USD,5091.3660,5.4000,551.3800,5019.8220,A
005518,2017-12-31,2017,INDL,C,D,STD,HAS,USD,5289.9830,5.4000,396.6070,5209.7820,A
005518,2018-12-31,2018,INDL,C,D,STD,HAS,USD,5262.9880,5.8000,220.4340,4579.6460,A
005518,2019-12-31,2019,INDL,C,D,STD,HAS,USD,8855.6280,5.6000,520.4540,4720.2270,A
005543,2009-12-31,2009,INDL,C,D,STD,WELL,USD,6367.1860,0.2170,193.2690,568.9730,A
005543,2010-12-31,2010,INDL,C,D,STD,WELL,USD,9451.7340,0.2630,128.5270,687.2030,A
005543,2011-12-31,2011,INDL,C,D,STD,WELL,USD,14924.6060,0.3080,217.6100,1426.9340,A
005543,2012-12-31,2012,INDL,C,D,STD,WELL,USD,19549.1090,0.3660,297.2550,1824.5810,A
005543,2013-12-31,2013,INDL,C,D,STD,WELL,USD,23083.9570,0.4040,145.0500,2872.4210,A
005543,2014-12-31,2014,INDL,C,D,STD,WELL,USD,25014.2960,0.4380,512.1530,3316.1200,A
005543,2015-12-31,2015,INDL,C,D,STD,WELL,USD,29023.8450,0.4760,883.7500,3838.3220,A
005543,2016-12-31,2016,INDL,C,D,STD,WELL,USD,28865.1840,0.4660,1077.8030,4270.8030,A
005543,2017-12-31,2017,INDL,C,D,STD,WELL,USD,27944.4450,0.3920,522.7740,4233.5160,A
005543,2018-12-31,2018,INDL,C,D,STD,WELL,USD,30342.0720,0.3840,804.9540,4699.8580,A
005543,2019-12-31,2019,INDL,C,D,STD,WELL,USD,33380.7510,0.4430,1232.4320,5163.7400,A
005568,2009-04-30,2008,INDL,C,D,STD,KHC,USD,9664.1840,32.4000,923.0720,10148.0820,A
005568,2010-04-30,2009,INDL,C,D,STD,KHC,USD,10075.7110,29.6000,864.8920,10494.9830,A
005568,2011-04-30,2010,INDL,C,D,STD,KHC,USD,12230.6450,34.8000,989.5100,10706.5880,A
005568,2012-04-30,2011,INDL,C,D,STD,KHC,USD,11983.2930,32.2000,923.1590,11649.0790,A
005568,2013-04-30,2012,INDL,C,D,STD,KHC,USD,12939.0070,31.9000,1012.9030,11528.8860,A
005568,2013-12-31,2013,INDL,C,D,STD,KHC,USD,38972.3480,,,,A
005568,2014-12-31,2014,INDL,C,D,STD,KHC,USD,36762.7410,24.5000,657.0710,10922.2690,A
005568,2015-12-31,2015,INDL,C,D,STD,KHC,USD,122973.0000,42.0000,634.0000,18338.0000,A
005568,2016-12-31,2016,INDL,C,D,STD,KHC,USD,120480.0000,41.0000,3632.0000,26487.0000,A
005568,2017-12-31,2017,INDL,C,D,STD,KHC,USD,120232.0000,39.0000,10999.0000,26232.0000,A
005568,2018-12-31,2018,INDL,C,D,STD,KHC,USD,103461.0000,38.0000,-10192.0000,26268.0000,A
005568,2019-12-31,2019,INDL,C,D,STD,KHC,USD,101450.0000,37.0000,1935.0000,24977.0000,A
005597,2009-12-31,2009,INDL,C,D,STD,HSY,USD,3675.0310,13.7000,435.9940,5298.6680,A
005597,2010-12-31,2010,INDL,C,D,STD,HSY,USD,4272.7320,13.5000,509.7990,5671.0090,A
005597,2011-12-31,2011,INDL,C,D,STD,HSY,USD,4412.1990,13.8000,628.9620,6080.7880,A
005597,2012-12-31,2012,INDL,C,D,STD,HSY,USD,4754.8390,14.2000,660.9310,6644.2520,A
005597,2013-12-31,2013,INDL,C,D,STD,HSY,USD,5357.4880,14.8000,820.4700,7146.0790,A
005597,2014-12-31,2014,INDL,C,D,STD,HSY,USD,5629.5160,22.4500,846.9120,7421.7680,A
005597,2015-12-31,2015,INDL,C,D,STD,HSY,USD,5344.3710,20.7100,512.9510,7386.6260,A
005597,2016-12-31,2016,INDL,C,D,STD,HSY,USD,5524.3330,17.9800,720.0440,7440.1810,A
005597,2017-12-31,2017,INDL,C,D,STD,HSY,USD,5553.7260,16.9100,782.9810,7515.4260,A
005597,2018-12-31,2018,INDL,C,D,STD,HSY,USD,7703.0200,16.4200,1177.5620,7791.0690,A
005597,2019-12-31,2019,INDL,C,D,STD,HSY,USD,8140.3950,16.1400,1149.6920,7986.2520,A
005606,2009-10-31,2009,INDL,C,D,STD,HPQ,USD,114799.0000,304.0000,7660.0000,114552.0000,A
005606,2010-10-31,2010,INDL,C,D,STD,HPQ,USD,124503.0000,324.6000,8761.0000,126033.0000,A
005606,2011-10-31,2011,INDL,C,D,STD,HPQ,USD,129517.0000,349.6000,7074.0000,127245.0000,A
005606,2012-10-31,2012,INDL,C,D,STD,HPQ,USD,108768.0000,331.8000,-12650.0000,120357.0000,A
005606,2013-10-31,2013,INDL,C,D,STD,HPQ,USD,105676.0000,317.5000,5113.0000,112298.0000,A
005606,2014-10-31,2014,INDL,C,D,STD,HPQ,USD,103206.0000,302.0000,5013.0000,111454.0000,A
005606,2015-10-31,2015,INDL,C,D,STD,HPQ,USD,106882.0000,287.0000,4554.0000,103355.0000,A
005606,2016-10-31,2016,INDL,C,D,STD,HPQ,USD,29010.0000,49.0000,2496.0000,48238.0000,A
005606,2017-10-31,2017,INDL,C,D,STD,HPQ,USD,32913.0000,49.0000,2526.0000,52056.0000,A
005606,2018-10-31,2018,INDL,C,D,STD,HPQ,USD,34622.0000,55.0000,5327.0000,58472.0000,A
005606,2019-10-31,2019,INDL,C,D,STD,HPQ,USD,33467.0000,56.0000,3152.0000,58756.0000,A
005643,2009-12-31,2009,INDL,C,D,STD,HLT,USD,,,,,A
005643,2010-12-31,2010,INDL,C,D,STD,HLT,USD,,,,,A
005643,2011-12-31,2011,INDL,C,D,STD,HLT,USD,27312.0000,,253.0000,8783.0000,A
005643,2012-12-31,2012,INDL,C,D,STD,HLT,USD,27066.0000,,352.0000,9276.0000,A
005643,2013-12-31,2013,INDL,C,D,STD,HLT,USD,26562.0000,152.0000,415.0000,9735.0000,A
005643,2014-12-31,2014,INDL,C,D,STD,HLT,USD,26125.0000,157.0000,673.0000,10502.0000,A
005643,2015-12-31,2015,INDL,C,D,STD,HLT,USD,25716.0000,164.0000,1404.0000,11272.0000,A
005643,2016-12-31,2016,INDL,C,D,STD,HLT,USD,26211.0000,169.0000,348.0000,11663.0000,A
005643,2017-12-31,2017,INDL,C,D,STD,HLT,USD,14308.0000,163.0000,1259.0000,9112.0000,A
005643,2018-12-31,2018,INDL,C,D,STD,HLT,USD,13995.0000,169.0000,764.0000,8906.0000,A
005643,2019-12-31,2019,INDL,C,D,STD,HLT,USD,14957.0000,173.0000,881.0000,9452.0000,A
005680,2009-01-31,2008,INDL,C,D,STD,HD,USD,41164.0000,322.0000,2260.0000,71288.0000,A
005680,2010-01-31,2009,INDL,C,D,STD,HD,USD,40877.0000,317.0000,2661.0000,65955.0000,A
005680,2011-01-31,2010,INDL,C,D,STD,HD,USD,40125.0000,321.0000,3338.0000,67997.0000,A
005680,2012-01-31,2011,INDL,C,D,STD,HD,USD,40518.0000,331.0000,3883.0000,70395.0000,A
005680,2013-01-31,2012,INDL,C,D,STD,HD,USD,41084.0000,340.0000,4535.0000,74754.0000,A
005680,2014-01-31,2013,INDL,C,D,STD,HD,USD,40518.0000,365.0000,5385.0000,78812.0000,A
005680,2015-01-31,2014,INDL,C,D,STD,HD,USD,39946.0000,371.0000,6345.0000,83176.0000,A
005680,2016-01-31,2015,INDL,C,D,STD,HD,USD,42549.0000,385.0000,7009.0000,88519.0000,A
005680,2017-01-31,2016,INDL,C,D,STD,HD,USD,42966.0000,406.0000,7957.0000,94595.0000,A
005680,2018-01-31,2017,INDL,C,D,STD,HD,USD,44529.0000,413.0000,8630.0000,100904.0000,A
005680,2019-01-31,2018,INDL,C,D,STD,HD,USD,44003.0000,413.0000,11121.0000,108203.0000,A
005680,2020-01-31,2019,INDL,C,D,STD,HD,USD,51236.0000,415.7000,11242.0000,110225.0000,A
005709,2009-10-31,2009,INDL,C,D,STD,HRL,USD,3692.0550,18.6000,342.8130,6533.6710,A
005709,2010-10-31,2010,INDL,C,D,STD,HRL,USD,4053.9180,19.3000,395.5870,7220.7190,A
005709,2011-10-31,2011,INDL,C,D,STD,HRL,USD,4244.3910,19.5000,474.1950,7895.0890,A
005709,2012-10-31,2012,INDL,C,D,STD,HRL,USD,4563.9660,19.7000,500.0500,8230.6700,A
005709,2013-10-31,2013,INDL,C,D,STD,HRL,USD,4915.8800,19.8000,526.2110,8751.6540,A
005709,2014-10-31,2014,INDL,C,D,STD,HRL,USD,5455.6190,20.4000,602.6770,9316.2560,A
005709,2015-10-31,2015,INDL,C,D,STD,HRL,USD,6139.8310,20.7000,686.0880,9263.8630,A
005709,2016-10-31,2016,INDL,C,D,STD,HRL,USD,6370.0670,21.1000,890.0520,9523.2240,A
005709,2017-10-31,2017,INDL,C,D,STD,HRL,USD,6975.9080,20.2000,846.7350,9167.5190,A
005709,2018-10-31,2018,INDL,C,D,STD,HRL,USD,8142.2920,20.1000,1012.1400,9545.7000,A
005709,2019-10-31,2019,INDL,C,D,STD,HRL,USD,8109.0040,18.8000,978.8060,9497.3170,A
005742,2009-12-31,2009,INDL,C,D,STD,CNP,USD,19773.0000,8.8100,372.0000,8281.0000,A
005742,2010-12-31,2010,INDL,C,D,STD,CNP,USD,20111.0000,8.8430,442.0000,8785.0000,A
005742,2011-12-31,2011,INDL,C,D,STD,CNP,USD,21703.0000,8.8270,1357.0000,8450.0000,A
005742,2012-12-31,2012,INDL,C,D,STD,CNP,USD,22871.0000,8.7200,417.0000,7452.0000,A
005742,2013-12-31,2013,INDL,C,D,STD,CNP,USD,21870.0000,8.5910,311.0000,8106.0000,A
005742,2014-12-31,2014,INDL,C,D,STD,CNP,USD,23200.0000,8.5400,611.0000,9226.0000,A
005742,2015-12-31,2015,INDL,C,D,STD,CNP,USD,21334.0000,7.5050,-692.0000,7386.0000,A
005742,2016-12-31,2016,INDL,C,D,STD,CNP,USD,21829.0000,7.7270,432.0000,7528.0000,A
005742,2017-12-31,2017,INDL,C,D,STD,CNP,USD,22736.0000,7.9770,1792.0000,9614.0000,A
005742,2018-12-31,2018,INDL,C,D,STD,CNP,USD,27009.0000,7.9770,368.0000,10589.0000,A
005742,2019-12-31,2019,INDL,C,D,STD,CNP,USD,35439.0000,14.2620,791.0000,12301.0000,A
005783,2009-12-31,2009,INDL,C,D,STD,JBHT,USD,1856.9140,14.1710,136.4350,3203.3210,A
005783,2010-12-31,2010,INDL,C,D,STD,JBHT,USD,1961.6600,15.2230,199.6170,3793.4850,A
005783,2011-12-31,2011,INDL,C,D,STD,JBHT,USD,2267.3320,15.6310,257.0060,4526.8420,A
005783,2012-12-31,2012,INDL,C,D,STD,JBHT,USD,2464.6410,16.4750,310.3540,5054.9800,A
005783,2013-12-31,2013,INDL,C,D,STD,JBHT,USD,2819.4040,18.4670,342.3820,5584.5710,A
005783,2014-12-31,2014,INDL,C,D,STD,JBHT,USD,3397.1170,20.1580,374.7920,6165.4410,A
005783,2015-12-31,2015,INDL,C,D,STD,JBHT,USD,3636.5670,21.5620,427.2350,6187.6460,A
005783,2016-12-31,2016,INDL,C,D,STD,JBHT,USD,3828.9880,22.1900,432.0900,6555.4590,A
005783,2017-12-31,2017,INDL,C,D,STD,JBHT,USD,4465.3490,24.6810,686.2630,7189.5680,A
005783,2018-12-31,2018,INDL,C,D,STD,JBHT,USD,5091.6470,27.6210,489.5850,8614.8740,A
005783,2019-12-31,2019,INDL,C,D,STD,JBHT,USD,5470.8540,29.0560,516.3200,9165.2580,A
005786,2009-12-31,2009,INDL,C,D,STD,HBAN,USD,51554.6650,10.2720,-3094.1790,3243.7860,A
005786,2010-12-31,2010,INDL,C,D,STD,HBAN,USD,53819.6420,11.3410,312.3470,3187.2500,A
005786,2011-12-31,2011,INDL,C,D,STD,HBAN,USD,54450.6520,11.2450,542.6130,2950.8490,A
005786,2012-12-31,2012,INDL,C,D,STD,HBAN,USD,56153.1850,11.8060,641.0220,3016.9030,A
005786,2013-12-31,2013,INDL,C,D,STD,HBAN,USD,59476.3440,11.9640,638.7410,2858.6320,A
005786,2014-12-31,2014,INDL,C,D,STD,HBAN,USD,66298.0100,11.8730,632.3920,2955.6410,A
005786,2015-12-31,2015,INDL,C,D,STD,HBAN,USD,71044.5510,12.2430,692.9570,3153.2510,A
005786,2016-12-31,2016,INDL,C,D,STD,HBAN,USD,99714.0970,15.9930,711.8210,3781.8440,A
005786,2017-12-31,2017,INDL,C,D,STD,HBAN,USD,104185.0000,15.7700,1186.0000,4740.0000,A
005786,2018-12-31,2018,INDL,C,D,STD,HBAN,USD,108781.0000,15.6930,1393.0000,5270.0000,A
005786,2019-12-31,2019,INDL,C,D,STD,HBAN,USD,109002.0000,15.6640,1411.0000,5640.0000,A
005878,2009-12-31,2009,INDL,C,D,STD,ITW,USD,16081.9840,59.0000,947.0090,13877.0680,A
