EXECRANK,CO_PER_ROL,CONAME,CEOANN,SALARY,BONUS,TOTAL_SEC,TOTAL_CURR,TOTAL_ALT1,TOTAL_ALT2,TERM_PYMT,TDC1,TDC2,SAL_PCT,TOTAL_CURR_PCT,TOTAL_SEC_PCT,TOTAL_ALT1_PCT,TOTAL_ALT2_PCT,TDC1_PCT,TDC2_PCT,RET_YRS,GVKEY,YEAR,BECAMECEO,JOINED_CO,REJOIN,LEFTOFC,LEFTCO,RELEFT,PCEO,REASON,EXEC_LNAME,EXEC_FNAME,GENDER,CUSIP,TICKER,SIC
,45143,FORD MOTOR CO,,1107.25,97.92,5815.455,1205.17,5815.455,4010.783,0,5746.97,5746.97,2.428,11.487,-52.036,-52.036,-30.602,-47.534,-47.534,,004839,2018,,,,,,,,,Hinrichs,Joseph,MALE,34537086,F,3711
,47008,FORD MOTOR CO,,971.25,0,8420.165,971.25,8420.165,3535.897,0,8420.165,8420.165,10.401,-18.348,24.85,24.85,-34.228,43.909,43.909,,004839,2018,,,,,,,,,Shanks,Robert,MALE,34537086,F,3711
,59897,FORD MOTOR CO,CEO,1800,0,17752.835,1800,17752.835,6807.113,0,17752.835,17752.835,33.895,-23.219,6.103,6.103,-6.673,6.103,6.103,,004839,2018,2017-05-22,,,2020-10-01,,,,,Hackett,James,MALE,34537086,F,3711
,23940,FORD MOTOR CO,,1700,0,16757.25,1700,16757.25,10088.895,0,14110.479,14110.479,0,0,21.081,21.081,-45.469,1.956,-43.248,,004839,2019,2001-10-30,,,2006-09-01,,,,,"Ford, Jr.",William,MALE,34537086,F,3711
,37214,FORD MOTOR CO,,1100,185.6,8361.479,1285.6,8361.479,3760.67,0,8361.479,8361.479,2.326,19.591,42.673,42.673,-0.361,42.673,42.673,,004839,2019,2020-10-01,,,,,,CEO,,"Farley, Jr.",James,MALE,34537086,F,3711
,45143,FORD MOTOR CO,,1304.667,0,11018.885,1304.667,11018.885,6472.978,0,8374.427,8374.427,17.829,8.256,89.476,89.476,61.389,45.719,45.719,,004839,2019,,,,,,,,,Hinrichs,Joseph,MALE,34537086,F,3711
,47008,FORD MOTOR CO,,1000,0,8317.076,1000,8317.076,6783.035,0,4835.041,4835.041,2.96,2.96,-1.224,-1.224,91.834,-42.578,-42.578,,004839,2019,,,,,,,,,Shanks,Robert,MALE,34537086,F,3711
,59897,FORD MOTOR CO,CEO,1800,0,17355.506,1800,17355.506,7246.851,0,17355.506,17355.506,0,0,-2.238,-2.238,6.46,-2.238,-2.238,,004839,2019,2017-05-22,,,2020-10-01,,,,,Hackett,James,MALE,34537086,F,3711
,63557,FORD MOTOR CO,,783.338,1482.5,8318.253,2265.838,8318.253,4018.261,6761.165,8318.253,8318.253,,,,,,,,,004839,2019,,,,,,,,,Stone,Timothy,MALE,34537086,F,3711
,994,GENERAL MOTORS CO,,592,0,,592,,,,934.763,654.188,,,,,,,,36,005073,1992,,1958-01-01,,,,,,,Hoglund,William,MALE,37045V10,GM,3711
,995,GENERAL MOTORS CO,,748,0,,748,,,,1204.403,759.219,,,,,,,,32,005073,1992,1992-11-02,1961-01-01,,2000-05-31,,,,,"Smith, Jr",John,MALE,37045V10,GM,3711
,996,GENERAL MOTORS CO,,328,0,,328,,,,410.832,332.925,,,,,,,,7,005073,1992,,1985-01-01,,,,,,,Pearce,Harry,MALE,37045V10,GM,3711
,997,GENERAL MOTORS CO,,304,100,,404,,,,519.858,408.562,,,,,,,,24,005073,1992,2003-01-01,1977-01-01,,2009-03-29,,,,,"Wagoner, Jr.",G.,MALE,37045V10,GM,3711
,998,GENERAL MOTORS CO,,239,70,,309,,,,362.67,312.587,,,,,,,,15,005073,1992,,,,,,,,,Hughes,L.,MALE,37045V10,GM,3711
,994,GENERAL MOTORS CO,,775,0,,775,,,,1195.716,786.624,30.912,30.912,,,,27.916,20.244,37,005073,1993,,1958-01-01,,,,,,,Hoglund,William,MALE,37045V10,GM,3711
,995,GENERAL MOTORS CO,CEO,1375,0,,1375,,,,2096.924,1440.929,83.824,83.824,,,,74.105,89.791,33,005073,1993,1992-11-02,1961-01-01,,2000-05-31,,,,,"Smith, Jr",John,MALE,37045V10,GM,3711
,996,GENERAL MOTORS CO,,688,0,,688,,,,984.922,712.747,109.756,109.756,,,,139.738,114.086,13,005073,1993,,1985-01-01,,,,,,,Pearce,Harry,MALE,37045V10,GM,3711
,997,GENERAL MOTORS CO,,688,0,,688,,,,990.521,698.312,126.316,70.297,,,,90.537,70.919,25,005073,1993,2003-01-01,1977-01-01,,2009-03-29,,,,,"Wagoner, Jr.",G.,MALE,37045V10,GM,3711
,998,GENERAL MOTORS CO,,675,0,,675,,,,977.334,757.44,182.427,118.447,,,,169.483,142.313,16,005073,1993,,,,,,,,,Hughes,L.,MALE,37045V10,GM,3711
,994,GENERAL MOTORS CO,,800,1000,,1800,,,,4503.057,3228.999,3.226,132.258,,,,276.599,310.488,38,005073,1994,,1958-01-01,,,,,,,Hoglund,William,MALE,37045V10,GM,3711
,995,GENERAL MOTORS CO,CEO,1500,1925,,3425,,,,7899.6,6136.863,9.091,149.091,,,,276.723,325.896,34,005073,1994,1992-11-02,1961-01-01,,2000-05-31,,,,,"Smith, Jr",John,MALE,37045V10,GM,3711
,996,GENERAL MOTORS CO,,800,963,,1763,,,,3663.057,2876.75,16.279,156.25,,,,271.913,303.614,15,005073,1994,,1985-01-01,,,,,,,Pearce,Harry,MALE,37045V10,GM,3711
,997,GENERAL MOTORS CO,,800,963,,1763,,,,3646.042,2736,16.279,156.25,,,,268.093,291.802,26,005073,1994,2003-01-01,1977-01-01,,2009-03-29,,,,,"Wagoner, Jr.",G.,MALE,37045V10,GM,3711
,998,GENERAL MOTORS CO,,800,963,,1763,,,,3637.042,2727,18.519,161.185,,,,272.139,260.029,17,005073,1994,,,,,,,,,Hughes,L.,MALE,37045V10,GM,3711
,995,GENERAL MOTORS CO,CEO,1500,1750,,3250,,,,7635.32,5637.931,0,-5.109,,,,-3.345,-8.13,35,005073,1995,1992-11-02,1961-01-01,,2000-05-31,,,,,"Smith, Jr",John,MALE,37045V10,GM,3711
,996,GENERAL MOTORS CO,,850,900,,1750,,,,3935.253,3302.938,6.25,-0.737,,,,7.431,14.815,16,005073,1995,,1985-01-01,,,,,,,Pearce,Harry,MALE,37045V10,GM,3711
,997,GENERAL MOTORS CO,,850,900,,1750,,,,3934.399,2869.125,6.25,-0.737,,,,7.909,4.866,28,005073,1995,2003-01-01,1977-01-01,,2009-03-29,,,,,"Wagoner, Jr.",G.,MALE,37045V10,GM,3711
,998,GENERAL MOTORS CO,,850,900,,1750,,,,3934.399,2869.125,6.25,-0.737,,,,8.176,5.212,18,005073,1995,,,,,,,,,Hughes,L.,MALE,37045V10,GM,3711
,8949,GENERAL MOTORS CO,,700,775,,1475,,,,3710.865,3483.339,,,,,,,,,005073,1995,,,,,,,,,Armstrong,Michael,MALE,37045V10,GM,3711
,995,GENERAL MOTORS CO,CEO,1750,1600,,3350,,,,9420.495,6164.226,16.667,3.077,,,,23.38,9.335,36,005073,1996,1992-11-02,1961-01-01,,2000-05-31,,,,,"Smith, Jr",John,MALE,37045V10,GM,3711
,996,GENERAL MOTORS CO,,950,840,,1790,,,,5432.223,4780.651,11.765,2.286,,,,38.04,44.739,18,005073,1996,,1985-01-01,,,,,,,Pearce,Harry,MALE,37045V10,GM,3711
,997,GENERAL MOTORS CO,,925,825,,1750,,,,4752.06,3123.985,8.824,0,,,,20.782,8.883,19,005073,1996,2003-01-01,1977-01-01,,2009-03-29,,,,,"Wagoner, Jr.",G.,MALE,37045V10,GM,3711
,998,GENERAL MOTORS CO,,925,825,,1750,,,,4752.06,3133.799,8.824,0,,,,20.782,9.225,29,005073,1996,,,,,,,,,Hughes,L.,MALE,37045V10,GM,3711
,8949,GENERAL MOTORS CO,,906,855,,1761,,,,5297.332,3055.82,29.429,19.39,,,,42.752,-12.273,,005073,1996,,,,,,,,,Armstrong,Michael,MALE,37045V10,GM,3711
,995,GENERAL MOTORS CO,CEO,1750,2450,,4200,,,,10021.725,7183.858,0,25.373,,,,6.382,16.541,37,005073,1997,1992-11-02,1961-01-01,,2000-05-31,,,,,"Smith, Jr",John,MALE,37045V10,GM,3711
,996,GENERAL MOTORS CO,,950,1070,,2020,,,,4466.73,2889.534,0,12.849,,,,-17.773,-39.558,20,005073,1997,,1985-01-01,,,,,,,Pearce,Harry,MALE,37045V10,GM,3711
,997,GENERAL MOTORS CO,,925,1020,,1945,,,,4186.894,2499.723,0,11.143,,,,-11.893,-19.983,20,005073,1997,2003-01-01,1977-01-01,,2009-03-29,,,,,"Wagoner, Jr.",G.,MALE,37045V10,GM,3711
,998,GENERAL MOTORS CO,,925,1020,,1945,,,,4187.911,3824.117,0,11.143,,,,-11.872,22.028,30,005073,1997,,,,,,,,,Hughes,L.,MALE,37045V10,GM,3711
,14598,GENERAL MOTORS CO,,887,1020,,1907,,,,4160.731,3201.364,,,,,,,,35,005073,1997,,,,,1999-01-01,,,RESIGNED,Battenberg III,J.,MALE,37045V10,GM,3711
,995,GENERAL MOTORS CO,CEO,1950,1080,,3030,,,,9117.859,8721.317,11.429,-27.857,,,,-9.019,21.402,38,005073,1998,1992-11-02,1961-01-01,,2000-05-31,,,,,"Smith, Jr",John,MALE,37045V10,GM,3711
,996,GENERAL MOTORS CO,,1163,475,,1638,,,,4347.967,3593.813,22.421,-18.911,,,,-2.659,24.373,21,005073,1998,,1985-01-01,,,,,,,Pearce,Harry,MALE,37045V10,GM,3711
,997,GENERAL MOTORS CO,,1087,475,,1562,,,,3903.948,2513.291,17.514,-19.692,,,,-6.758,0.543,21,005073,1998,2003-01-01,1977-01-01,,2009-03-29,,,,,"Wagoner, Jr.",G.,MALE,37045V10,GM,3711
,998,GENERAL MOTORS CO,,1000,450,,1450,,,,3639.337,3613.483,8.108,-25.45,,,,-13.099,-5.508,31,005073,1998,,,,,,,,,Hughes,L.,MALE,37045V10,GM,3711
,14598,GENERAL MOTORS CO,,1000,450,,1450,,,,3742.412,3905.79,12.74,-23.964,,,,-10.054,22.004,36,005073,1998,,,,,1999-01-01,,,RESIGNED,Battenberg III,J.,MALE,37045V10,GM,3711
,19046,GENERAL MOTORS CO,,768,460,,1228,,,,,1761.453,,,,,,,,,005073,1998,,,,,2001-11-13,,,RESIGNED,Zarrella,Ronald,MALE,37045V10,GM,3711
,21789,GENERAL MOTORS CO,,454,350,,804,,,,,1104.293,,,,,,,,,005073,1998,,,,,,,,,Finnegan,John,MALE,37045V10,GM,3711
,995,GENERAL MOTORS CO,CEO,1950,4840,,6790,,,,21519.395,18294.85,0,124.092,,,,136.014,109.772,39,005073,1999,1992-11-02,1961-01-01,,2000-05-31,,,,,"Smith, Jr",John,MALE,37045V10,GM,3711
,996,GENERAL MOTORS CO,,1350,2597,,3947,,,,10896.58,6947.001,16.079,140.965,,,,150.613,93.304,23,005073,1999,,1985-01-01,,,,,,,Pearce,Harry,MALE,37045V10,GM,3711
,997,GENERAL MOTORS CO,,1350,2597,,3947,,,,10890.723,9733.696,24.195,152.689,,,,178.967,287.289,22,005073,1999,2003-01-01,1977-01-01,,2009-03-29,,,,,"Wagoner, Jr.",G.,MALE,37045V10,GM,3711
,19045,GENERAL MOTORS CO,,835,1593,,2428,,,,6386.545,8010.688,,,,,,,,33,005073,1999,,,,,,,,,Losh,J.,MALE,37045V10,GM,3711
,19046,GENERAL MOTORS CO,,900,1180,,2080,,,,5801.027,6112.973,17.188,69.381,,,,,247.042,9,005073,1999,,,,,2001-11-13,,,RESIGNED,Zarrella,Ronald,MALE,37045V10,GM,3711
,21789,GENERAL MOTORS CO,,638,991,,1629,,,,,2777.266,40.529,102.612,,,,,151.497,,005073,1999,,,,,,,,,Finnegan,John,MALE,37045V10,GM,3711
,995,GENERAL MOTORS CO,,2050,1169,,3219,,,,16609.905,14017.753,5.128,-52.592,,,,-22.814,-23.379,40,005073,2000,1992-11-02,1961-01-01,,2000-05-31,,,,,"Smith, Jr",John,MALE,37045V10,GM,3711
,996,GENERAL MOTORS CO,,1408,684,,2092,,,,8459.544,3533.505,4.296,-46.998,,,,-22.365,-49.136,24,005073,2000,,1985-01-01,,,,,,,Pearce,Harry,MALE,37045V10,GM,3711
,997,GENERAL MOTORS CO,CEO,1554,784,,2338,,,,10236.886,4034.675,15.111,-40.765,,,,-6.004,-58.549,23,005073,2000,2003-01-01,1977-01-01,,2009-03-29,,,,,"Wagoner, Jr.",G.,MALE,37045V10,GM,3711
,19046,GENERAL MOTORS CO,,958,456,,1414,,,,5153.886,4228.275,6.444,-32.019,,,,-11.156,-30.831,10,005073,2000,,,,,2001-11-13,,,RESIGNED,Zarrella,Ronald,MALE,37045V10,GM,3711
,21789,GENERAL MOTORS CO,,883,428,,1311,,,,4671.254,3846.474,38.401,-19.521,,,,,38.499,25,005073,2000,,,,,,,,,Finnegan,John,MALE,37045V10,GM,3711
,995,GENERAL MOTORS CO,,1452,0,,1452,,,,9641.806,2526.18,-29.171,-54.893,,,,-41.951,-81.979,41,005073,2001,1992-11-02,1961-01-01,,2000-05-31,,,,,"Smith, Jr",John,MALE,37045V10,GM,3711
,997,GENERAL MOTORS CO,CEO,2000,0,,2000,,,,9679.786,2564.16,28.7,-14.457,,,,-5.442,-36.447,24,005073,2001,2003-01-01,1977-01-01,,2009-03-29,,,,,"Wagoner, Jr.",G.,MALE,37045V10,GM,3711
,21789,GENERAL MOTORS CO,,1000,0,,1000,,,,3783.469,1293,13.25,-23.722,,,,-19.005,-66.385,26,005073,2001,,,,,,,,,Finnegan,John,MALE,37045V10,GM,3711
,23948,GENERAL MOTORS CO,,1450,1500,,2950,,,,8375.702,4817.889,,,,,,,,1,005073,2001,,2000-12-13,,,2006-06-01,,,RETIRED,Devine,John,MALE,37045V10,GM,3711
,23949,GENERAL MOTORS CO,,483.333,500,,983.333,,,,4715.129,983.333,,,,,,,,0.3,005073,2001,,2001-09-01,,,,,,,Lutz,Robert,MALE,37045V10,GM,3711
,25402,GENERAL MOTORS CO,,858,0,,858,,,,,1120.617,,,,,,,,,005073,2001,,,,,,,,,Gottschalk,T.,MALE,37045V10,GM,3711
,995,GENERAL MOTORS CO,,1025,0,,1025,,,,8309.261,6185.577,-29.408,-29.408,,,,-13.82,144.859,42,005073,2002,1992-11-02,1961-01-01,,2000-05-31,,,,,"Smith, Jr",John,MALE,37045V10,GM,3711
,997,GENERAL MOTORS CO,CEO,2000,0,,2000,,,,16823.678,12127.234,0,0,,,,73.802,372.952,25,005073,2002,2003-01-01,1977-01-01,,2009-03-29,,,,,"Wagoner, Jr.",G.,MALE,37045V10,GM,3711
,23948,GENERAL MOTORS CO,,1450,0,,1450,,,,10488.846,5595.108,0,-50.847,,,,25.229,16.132,2,005073,2002,,2000-12-13,,,2006-06-01,,,RETIRED,Devine,John,MALE,37045V10,GM,3711
,23949,GENERAL MOTORS CO,,1450,0,,1450,,,,9228.846,5962.484,200,47.458,,,,95.728,506.355,1.34,005073,2002,,2001-09-01,,,,,,,Lutz,Robert,MALE,37045V10,GM,3711
,25402,GENERAL MOTORS CO,,900,0,,900,,,,4814.664,4059.06,4.895,4.895,,,,,262.217,16,005073,2002,,,,,,,,,Gottschalk,T.,MALE,37045V10,GM,3711
,997,GENERAL MOTORS CO,CEO,2200,2860,,5060,,,,14293.265,8545.303,10,153,,,,-15.041,-29.536,26,005073,2003,2003-01-01,1977-01-01,,2009-03-29,,,,,"Wagoner, Jr.",G.,MALE,37045V10,GM,3711
,23948,GENERAL MOTORS CO,,1550,1612,,3162,,,,8945.868,6646.683,6.897,118.069,,,,-14.711,18.795,3,005073,2003,,2000-12-13,,,2006-06-01,,,RETIRED,Devine,John,MALE,37045V10,GM,3711
,23949,GENERAL MOTORS CO,,1550,1612,,3162,,,,8792.54,6493.355,6.897,118.069,,,,-4.728,8.904,2.3,005073,2003,,2001-09-01,,,,,,,Lutz,Robert,MALE,37045V10,GM,3711
,25402,GENERAL MOTORS CO,,929.167,850,,1779.167,,,,4252.264,3217.631,3.241,97.685,,,,-11.681,-20.73,19,005073,2003,,,,,,,,,Gottschalk,T.,MALE,37045V10,GM,3711
,27704,GENERAL MOTORS CO,,775,646,,1421,,,,2885.047,2252.771,,,,,,,,37,005073,2003,,,,,,,,,Cowger,Gary,MALE,37045V10,GM,3711
,997,GENERAL MOTORS CO,CEO,2200,2460,,4660,,,,10696.9,4925.855,0,-7.905,,,,-25.161,-42.356,27,005073,2004,2003-01-01,1977-01-01,,2009-03-29,,,,,"Wagoner, Jr.",G.,MALE,37045V10,GM,3711
,23948,GENERAL MOTORS CO,,1550,1400,,2950,,,,6694.328,4385.91,0,-6.705,,,,-25.168,-34.014,4,005073,2004,,2000-12-13,,,2006-06-01,,,RETIRED,Devine,John,MALE,37045V10,GM,3711
,23949,GENERAL MOTORS CO,,1550,1400,,2950,,,,6758.713,4450.295,0,-6.705,,,,-23.131,-31.464,3,005073,2004,,2001-09-01,,,,,,,Lutz,Robert,MALE,37045V10,GM,3711
,25402,GENERAL MOTORS CO,,950,736,,1686,,,,2993.26,1954.472,2.242,-5.237,,,,-29.608,-39.257,21,005073,2004,,,,,,,,,Gottschalk,T.,MALE,37045V10,GM,3711
,27704,GENERAL MOTORS CO,,850,659,,1509,,,,2272.991,1551.61,9.677,6.193,,,,-21.215,-31.124,38,005073,2004,,,,,,,,,Cowger,Gary,MALE,37045V10,GM,3711
,997,GENERAL MOTORS CO,CEO,2200,0,,2200,,,,6168.471,2595.305,0,-52.79,,,,-42.334,-47.313,28,005073,2005,2003-01-01,1977-01-01,,2009-03-29,,,,,"Wagoner, Jr.",G.,MALE,37045V10,GM,3711
,23948,GENERAL MOTORS CO,,1550,0,,1550,,,,4169.485,2740.219,0,-47.458,,,,-37.716,-37.522,5,005073,2005,,2000-12-13,,,2006-06-01,,,RETIRED,Devine,John,MALE,37045V10,GM,3711
,23949,GENERAL MOTORS CO,,1550,0,,1550,,,,3295.074,1865.808,0,-47.458,,,,-51.247,-58.075,4.33,005073,2005,,2001-09-01,,,,,,,Lutz,Robert,MALE,37045V10,GM,3711
,25402,GENERAL MOTORS CO,,1000,0,,1000,,,,2095.843,1452.673,5.263,-40.688,,,,-29.981,-25.674,23,005073,2005,,,,,,,,,Gottschalk,T.,MALE,37045V10,GM,3711
,27704,GENERAL MOTORS CO,,850,0,,850,,,,1770.19,1323.544,0,-43.671,,,,-22.121,-14.699,39,005073,2005,,,,,,,,,Cowger,Gary,MALE,37045V10,GM,3711
,997,GENERAL MOTORS CO,CEO,1283.333,0,11603.653,1283.333,11041.656,3520.999,9430.702,9573.556,6749.556,-41.667,-41.667,,,,55.201,160.068,,005073,2006,2003-01-01,1977-01-01,,2009-03-29,,,,,"Wagoner, Jr.",G.,MALE,37045V10,GM,3711
,23948,GENERAL MOTORS CO,,529.583,0,5252.774,529.583,2796.342,3873.242,0,2796.342,1666.742,-65.833,-65.833,,,,-32.933,-39.175,,005073,2006,,2000-12-13,,,2006-06-01,,,RETIRED,Devine,John,MALE,37045V10,GM,3711
,23949,GENERAL MOTORS CO,,1162.5,0,8444.043,1162.5,8995.72,5517.779,4765.9,5086.12,3956.52,-25,-25,,,,54.355,112.054,,005073,2006,,2001-09-01,,,,,,,Lutz,Robert,MALE,37045V10,GM,3711
,25402,GENERAL MOTORS CO,,916.667,0,3247.421,916.667,3523.732,1841.229,2459.781,3103.732,2595.412,-8.333,-8.333,,,,48.09,78.665,,005073,2006,,,,,,,,,Gottschalk,T.,MALE,37045V10,GM,3711
,27704,GENERAL MOTORS CO,,858.335,0,2901.32,858.335,3119.966,1592.783,1425.285,2446.566,2093.566,0.981,0.981,,,,38.209,58.179,,005073,2006,,,,,,,,,Cowger,Gary,MALE,37045V10,GM,3711
,32519,GENERAL MOTORS CO,,1162.5,0,5332.235,1162.5,5818.223,2340.282,2948.998,5064.023,3934.423,,,,,,,,,005073,2006,2009-03-29,1984-01-01,,,,,,,"Henderson, CPA",Frederick,MALE,37045V10,GM,3711
,997,GENERAL MOTORS CO,CEO,1558.333,0,14097.896,1558.333,19761.874,8078.091,0,15741.474,11366.474,21.429,21.429,21.495,78.976,129.426,64.427,68.403,,005073,2007,2003-01-01,1977-01-01,,2009-03-29,,,,,"Wagoner, Jr.",G.,MALE,37045V10,GM,3711
,23949,GENERAL MOTORS CO,,1279.167,0,6894.024,1279.167,9027.456,3370.117,0,9027.456,7388.4,10.036,10.036,-18.356,0.353,-38.923,77.492,86.74,,005073,2007,,2001-09-01,,,,,,,Lutz,Robert,MALE,37045V10,GM,3711
,27704,GENERAL MOTORS CO,,900,0,5092.856,900,5739.613,3083.476,0,4181.813,3744.313,4.854,4.854,75.536,83.964,93.59,70.926,78.849,,005073,2007,,,,,,,,,Cowger,Gary,MALE,37045V10,GM,3711
,32519,GENERAL MOTORS CO,,1279.167,0,7155.332,1279.167,10065.098,3859.315,0,9316.798,7129.298,10.036,10.036,34.19,72.993,64.908,83.98,81.203,,005073,2007,2009-03-29,1984-01-01,,,,,,,"Henderson, CPA",Frederick,MALE,37045V10,GM,3711
,34186,GENERAL MOTORS CO,,825,0,4944.167,825,5589.736,2933.599,0,4061.636,3624.136,,,,,,,,,005073,2007,,,,,,,,,"Stephens, P.E.",Thomas,MALE,37045V10,GM,3711
,997,GENERAL MOTORS CO,CEO,2108.333,0,5454.287,2108.333,16459.912,4892.686,0,14876.112,7731.112,35.294,35.294,-61.311,-16.709,-39.433,-5.497,-31.983,,005073,2008,2003-01-01,1977-01-01,,2009-03-29,,,,,"Wagoner, Jr.",G.,MALE,37045V10,GM,3711
,32519,GENERAL MOTORS CO,,1719.667,0,1710.132,1719.667,8977.407,2562.677,0,8712.907,5490.407,34.436,34.436,-76.1,-10.807,-33.598,-6.482,-22.988,,005073,2008,2009-03-29,1984-01-01,,,,,,,"Henderson, CPA",Frederick,MALE,37045V10,GM,3711
,38304,GENERAL MOTORS CO,,850,0,1461.623,850,2673.112,1173.092,0,2588.112,1950.237,,,,,,,,,005073,2008,,,,,,,,,Young,Ray,MALE,37045V10,GM,3711
,38305,GENERAL MOTORS CO,,837.5,480,1974.446,1317.5,2595.876,1692.187,0,2572.676,2135.276,,,,,,,,,005073,2008,,2006-09-01,,,,,,,Osborne,Robert,MALE,37045V10,GM,3711
,38306,GENERAL MOTORS CO,,1133.752,0,1896.623,1133.752,2817.621,1747.181,0,2659.021,2194.283,,,,,,,,,005073,2008,,2001-01-01,,,,,,,Forster,Edmund Moriz,MALE,37045V10,GM,3711
,38307,GENERAL MOTORS CO,,565,0,916.484,565,1342.501,852.647,0,1325.701,1176.256,,,,,,,,,005073,2008,,2006-12-01,,,,,,,Cyprus,Nicholas,MALE,37045V10,GM,3711
,34186,GENERAL MOTORS CO,,900,0,5623.861,900,5623.861,1233.491,0,5328.089,5328.089,,,,,,,,,005073,2010,,,,,,,,,"Stephens, P.E.",Thomas,MALE,37045V10,GM,3711
,43688,GENERAL MOTORS CO,CEO,1133.333,0,5003.08,1133.333,5003.08,1469.75,0,5003.08,5003.08,,,,,,,,,005073,2010,2009-12-01,,,2010-09-01,,,,,"Whitacre, Jr.",Edward,MALE,37045V10,GM,3711
,43689,GENERAL MOTORS CO,,804.398,0,3264.758,804.398,3264.758,1279.077,0,3264.758,3264.758,,,,,,,,,005073,2010,,,,,,,,,"Reilly, CBE",David,MALE,37045V10,GM,3711
,43690,GENERAL MOTORS CO,,566.667,0,2527.419,566.667,2527.419,760.755,0,2527.419,2527.419,,,,,,,,,005073,2010,2010-09-01,,,2014-01-15,,,,,"Akerson, B.S., M.Sc.",Daniel,MALE,37045V10,GM,3711
,43691,GENERAL MOTORS CO,,416.667,0,3712.058,416.667,3712.058,487.058,0,3705.276,3705.276,,,,,,,,,005073,2010,,,,,,,,,Girsky,Stephen,MALE,37045V10,GM,3711
,43692,GENERAL MOTORS CO,,747.596,0,6225.141,747.596,6225.141,775.141,0,6225.141,6225.141,,,,,,,,,005073,2010,,,,,,,,,Liddell,Christopher,MALE,37045V10,GM,3711
,34186,GENERAL MOTORS CO,,900,0,8304.849,900,8304.849,931.96,0,8304.849,8304.849,0,0,47.672,47.672,-24.445,55.869,55.869,,005073,2011,,,,,,,,,"Stephens, P.E.",Thomas,MALE,37045V10,GM,3711
,43689,GENERAL MOTORS CO,,827.136,0,5375.327,827.136,5375.327,2087.634,0,4731.429,4731.429,2.827,2.827,64.647,64.647,63.214,44.924,44.924,,005073,2011,,,,,,,,,"Reilly, CBE",David,MALE,37045V10,GM,3711
,43690,GENERAL MOTORS CO,CEO,1700,0,7702.743,1700,7702.743,1755.514,0,7702.743,7702.743,200,200,204.767,204.767,130.759,204.767,204.767,,005073,2011,2010-09-01,,,2014-01-15,,,,,"Akerson, B.S., M.Sc.",Daniel,MALE,37045V10,GM,3711
,43691,GENERAL MOTORS CO,,600,0,5309.793,600,5309.793,627.57,0,5306.806,5306.806,44,44,43.042,43.042,28.849,43.223,43.223,,005073,2011,,,,,,,,,Girsky,Stephen,MALE,37045V10,GM,3711
,43692,GENERAL MOTORS CO,,187.5,0,1049.461,187.5,1049.461,193.84,0,1049.461,1049.461,-74.92,-74.92,-83.142,-83.142,-74.993,-83.142,-83.142,,005073,2011,,,,,,,,,Liddell,Christopher,MALE,37045V10,GM,3711
,45902,GENERAL MOTORS CO,,687.5,0,3508.193,687.5,3508.193,1368.61,0,3507.839,3507.839,,,,,,,,,005073,2011,,,,,,,,,Ammann,Daniel,MALE,37045V10,GM,3711
,43690,GENERAL MOTORS CO,CEO,1700,0,11102.808,1700,11102.808,1770.149,0,11102.808,11102.808,0,0,44.141,44.141,0.834,44.141,44.141,,005073,2012,2010-09-01,,,2014-01-15,,,,,"Akerson, B.S., M.Sc.",Daniel,MALE,37045V10,GM,3711
,43691,GENERAL MOTORS CO,,600,0,5446.304,600,5446.304,635.013,0,5445.869,5445.869,0,0,2.571,2.571,1.186,2.62,2.62,,005073,2012,,,,,,,,,Girsky,Stephen,MALE,37045V10,GM,3711
,45902,GENERAL MOTORS CO,,750,0,4788.866,750,4788.866,781.81,0,4788.866,4788.866,9.091,9.091,36.505,36.505,-42.876,36.519,36.519,,005073,2012,,,,,,,,,Ammann,Daniel,MALE,37045V10,GM,3711
,47521,GENERAL MOTORS CO,,750,0,6578.687,750,6578.687,1900.071,0,6048.467,6048.467,,,,,,,,,005073,2012,,,,,,,,,Lee,Timothy,MALE,37045V10,GM,3711
1,47522,GENERAL MOTORS CO,,750,0,4943.487,750,4943.487,1037.003,0,4684.929,4684.929,,,,,,,,,005073,2012,2014-01-15,,,,,,CEO,,Barra,Mary,FEMALE,37045V10,GM,3711
,43690,GENERAL MOTORS CO,CEO,1700,0,9068.476,1700,9068.476,1766.27,0,9068.476,9068.476,0,0,-18.323,-18.323,-0.219,-18.323,-18.323,,005073,2013,2010-09-01,,,2014-01-15,,,,,"Akerson, B.S., M.Sc.",Daniel,MALE,37045V10,GM,3711
,43691,GENERAL MOTORS CO,,600,0,6389.584,600,6389.584,632.507,0,6388.042,6388.042,0,0,17.32,17.32,-0.395,17.301,17.301,,005073,2013,,,,,,,,,Girsky,Stephen,MALE,37045V10,GM,3711
,45902,GENERAL MOTORS CO,,750,0,5260.037,750,5260.037,778.475,0,5260.037,5260.037,0,0,9.839,9.839,-0.427,9.839,9.839,,005073,2013,,,,,,,,,Ammann,Daniel,MALE,37045V10,GM,3711
,47522,GENERAL MOTORS CO,,750,0,5233.14,750,5233.14,786.636,0,5233.14,5233.14,0,0,5.859,5.859,-24.143,11.702,11.702,,005073,2013,2014-01-15,,,,,,CEO,,Barra,Mary,FEMALE,37045V10,GM,3711
