Unnamed: 0,GVKEY,TICKER,CEOANN,SALARY,BONUS,STOCK_AWARDS,OPTION_AWARDS,OTHCOMP,TOTAL_CURR,AGE,TDC1,YEAR,BECAMECEO,JOINED_CO,LEFTOFC,GENDER,CUSIP,NAICSDESC,SIC,MKVALT,size_category,signature_index
3225,29127,INCY,CEO,966.505,0.0,1755.563,11677.844,210.614,966.505,57.0,16087.031,2017,2014-01-13,,,MALE,45337C10,Biological Product (except Diagnostic) Manufacturi,2836,20008.7187,Medium,bb1ffea8f875626e04e2f221d65fd0a8
3226,29127,INCY,CEO,995.575,0.0,1733.822,5564.508,212.515,995.575,58.0,9314.189,2018,2014-01-13,,,MALE,45337C10,Biological Product (except Diagnostic) Manufacturi,2836,13562.1573,Medium,b0eb5e2faa8af2948eef24dd869c2208
3227,29127,INCY,CEO,1044.376,0.0,6740.953,5937.07,46.656,1044.376,59.0,15151.236,2019,2014-01-13,,,MALE,45337C10,Biological Product (except Diagnostic) Manufacturi,2836,18876.663,Medium,06cc8314666ae3a3d6a369d3a4f4b366
3233,29389,SPG,CEO,1250.0,3500.0,9470.774,0.0,13.433,4750.0,53.0,14234.207,2015,1995-01-01,,,MALE,82880610,Lessors of Nonresidential Buildings (except Miniwa,6798,60163.8192,Medium,81684f1716dfd29282f134ecd7224810
3236,29389,SPG,CEO,1250.0,3850.0,6321.027,0.0,15.891,5100.0,56.0,11436.918,2018,1995-01-01,,,MALE,82880610,Lessors of Nonresidential Buildings (except Miniwa,6798,51911.7658,Medium,1bad95f16dfafac9c9947628fd2cb070
3240,29392,EMN,CEO,1066.539,0.0,3465.779,0.0,150.143,1066.539,61.0,5882.461,2012,2009-05-07,1999-08-01,2014-01-01,MALE,27743210,Chemical Manufacturing,2800,10472.5548,Medium,109eebefddd603d6da1321d86f42a83f
3241,29392,EMN,CEO,1203.064,0.0,2873.84,1505.585,137.293,1203.064,62.0,7619.782,2013,2009-05-07,1999-08-01,2014-01-01,MALE,27743210,Chemical Manufacturing,2800,12299.9712,Medium,decf8a4c3f392f58843cc167ddfc5852
3242,29392,EMN,CEO,987.316,0.0,4277.385,1017.439,189.601,987.316,48.0,7631.741,2014,2014-01-01,2006-06-01,,MALE,27743210,Chemical Manufacturing,2800,11272.5684,Medium,a477829e457dfe6f5fbdfff99cbafd4c
3244,29392,EMN,CEO,1102.895,0.0,6295.442,1771.578,361.952,1102.895,50.0,10833.167,2016,2014-01-01,2006-06-01,,MALE,27743210,Chemical Manufacturing,2800,11013.6772,Medium,f6e4ccf4851ba81b1f29bef6112d6830
3245,29392,EMN,CEO,1139.436,0.0,9124.531,1980.237,347.598,1139.436,51.0,14040.802,2017,2014-01-01,2006-06-01,,MALE,27743210,Chemical Manufacturing,2800,13239.7382,Medium,d1bc990905b4034d79d281b1c841e303
3246,29392,EMN,CEO,1226.11,0.0,9646.05,2946.429,373.043,1226.11,52.0,15732.257,2018,2014-01-01,2006-06-01,,MALE,27743210,Chemical Manufacturing,2800,10215.441,Medium,b4b78a33d5e58d71ffef06dfde4743fa
3247,29392,EMN,CEO,1264.844,0.0,9248.104,2738.265,368.147,1264.844,53.0,13996.36,2019,2014-01-01,2006-06-01,,MALE,27743210,Chemical Manufacturing,2800,10774.7629,Medium,8c6abdd132a1456751da67ba298c929f
3255,29649,MAA,CEO,704.0,0.5,4196.966,0.0,88.584,704.5,60.0,6526.53,2017,2001-10-01,1994-01-01,,MALE,59522J10,Lessors of Residential Buildings and Dwellings,6798,11427.9401,Medium,9118368c9d98fb5de3716cacf8d3c3ed
3256,29649,MAA,CEO,775.0,0.5,2182.245,0.0,99.319,775.5,61.0,4660.152,2018,2001-10-01,1994-01-01,,MALE,59522J10,Lessors of Residential Buildings and Dwellings,6798,10894.9665,Medium,34ac39b9e134b7f39a1892d38ac79dee
3264,29733,MLM,CEO,1005.0,1300.0,4682.24,0.0,364.227,2305.0,53.0,7901.669,2016,2010-01-01,,,MALE,57328410,Crushed and Broken Granite Mining and Quarrying,1400,13995.3793,Medium,4bbed8b718853a3c0f0df6f61af10a12
3265,29733,MLM,CEO,1039.167,0.0,5431.412,0.0,103.804,1039.167,54.0,7260.167,2017,2010-01-01,,,MALE,57328410,Crushed and Broken Granite Mining and Quarrying,1400,13897.4479,Medium,e985348eb88cf87b4b79e1572185e7da
3266,29733,MLM,CEO,1090.833,0.0,5046.9,0.0,110.091,1090.833,55.0,6997.869,2018,2010-01-01,,,MALE,57328410,Crushed and Broken Granite Mining and Quarrying,1400,10744.4531,Medium,53bb1bbecc96d383a4ddec48527e7e1f
3267,29733,MLM,CEO,1141.667,0.0,6294.708,0.0,238.8,1141.667,56.0,8602.766,2019,2010-01-01,,,MALE,57328410,Crushed and Broken Granite Mining and Quarrying,1400,17449.536,Medium,392284a389d8bb6efc1aa37741096117
3271,29736,TSCO,CEO,831.154,0.0,701.98,1637.042,24.283,831.154,58.0,4785.726,2013,2012-12-01,2007-11-05,2020-01-12,MALE,89235610,All Other Miscellaneous Retailers (eff_from 06/15/,5200,10834.3573,Medium,26034c776da5ad58c4f95ade30e17b43
3272,29736,TSCO,CEO,934.615,0.0,810.008,1887.161,29.008,934.615,59.0,4695.342,2014,2012-12-01,2007-11-05,2020-01-12,MALE,89235610,All Other Miscellaneous Retailers (eff_from 06/15/,5200,10749.6292,Medium,916b96f5873df3dd01f811ec3c513df9
3273,29736,TSCO,CEO,992.308,0.0,1349.956,3147.39,26.75,992.308,60.0,6556.404,2015,2012-12-01,2007-11-05,2020-01-12,MALE,89235610,All Other Miscellaneous Retailers (eff_from 06/15/,5200,11476.152,Medium,aeb5cf78d2a5347eced86cd7078e0228
3276,29736,TSCO,CEO,1090.769,0.0,3522.303,2749.382,46.1,1090.769,63.0,8556.63,2018,2012-12-01,2007-11-05,2020-01-12,MALE,89235610,All Other Miscellaneous Retailers (eff_from 06/15/,5200,10165.3283,Medium,99de7d000291b264cb8ebf5e3a51356d
3277,29736,TSCO,CEO,1226.923,0.0,4199.926,1799.984,41.806,1226.923,64.0,8655.368,2019,2012-12-01,2007-11-05,2020-01-12,MALE,89235610,All Other Miscellaneous Retailers (eff_from 06/15/,5200,11041.3376,Medium,9206163f1e2d1055273f527c4624ef6c
3285,29751,ALB,CEO,970.5,0.0,3465.777,1000.005,346.188,970.5,52.0,7639.719,2017,2011-09-01,,2020-04-20,MALE,01265310,Other Basic Inorganic Chemical Manufacturing,2810,14137.8558,Medium,59d1531cacb1cd8690df5a65755e6a53
3292,29804,IVZ,CEO,790.0,0.0,9734.957,0.0,172.045,790.0,54.0,15622.002,2014,2005-08-01,2005-07-01,,MALE,G491BT10,Portfolio Management and Investment Advice (eff_fr,6282,16989.648,Medium,895476b6322d1d2797229ca77e0bf88c
3295,29804,IVZ,CEO,790.0,0.0,8622.702,0.0,124.49,790.0,57.0,13805.195,2017,2005-08-01,2005-07-01,,MALE,G491BT10,Portfolio Management and Investment Advice (eff_fr,6282,14875.434,Medium,b2d6d931e524eba07ec10f0455a7f56f
3303,29830,WRK,CEO,1012.603,0.0,2792.523,1333.303,89.68,1012.603,61.0,9647.302,2015,2015-07-01,2000-09-01,2021-03-15,MALE,96145D10,Corrugated and Solid Fiber Box Manufacturing,2650,13220.08,Medium,6d5a767ebe3bbcb5c84c2d798b897ae8
3304,29830,WRK,CEO,1125.0,0.0,5624.996,1406.24,224.627,1125.0,62.0,10415.022,2016,2015-07-01,2000-09-01,2021-03-15,MALE,96145D10,Corrugated and Solid Fiber Box Manufacturing,2650,12168.48,Medium,3d2cfddde0d75308f2d6e96b98b9426e
3305,29830,WRK,CEO,1151.25,0.0,8027.289,0.0,245.982,1151.25,63.0,11386.313,2017,2015-07-01,2000-09-01,2021-03-15,MALE,96145D10,Corrugated and Solid Fiber Box Manufacturing,2650,14437.785,Medium,794c115f92b4fb3255d84549ae8a91ee
3306,29830,WRK,CEO,1190.0,0.0,14795.275,0.0,238.015,1190.0,64.0,18030.504,2018,2015-07-01,2000-09-01,2021-03-15,MALE,96145D10,Corrugated and Solid Fiber Box Manufacturing,2650,13547.04,Medium,72d377776c29c1da32ca455b2294966d
3309,29875,AVB,CEO,750.0,0.0,944.709,490.48,173.147,750.0,50.0,3317.399,2011,2012-01-01,,2022-01-03,MALE,05348410,Lessors of Residential Buildings and Dwellings,6798,12429.9856,Medium,fa5bf4233dba8e77bdae6ad241cb9b4c
3310,29875,AVB,CEO,799.038,0.0,1073.305,540.388,166.87,799.038,51.0,3832.343,2012,2012-01-01,,2022-01-03,MALE,05348410,Lessors of Residential Buildings and Dwellings,6798,15511.9028,Medium,bbbd85e4b807dfc7135ff2fe57c38dc3
3311,29875,AVB,CEO,921.154,0.0,7189.042,1461.866,43.982,921.154,52.0,11282.404,2013,2012-01-01,,2022-01-03,MALE,05348410,Lessors of Residential Buildings and Dwellings,6798,15300.9719,Medium,3910b9b96290fe14bf21b90beafd8326
3312,29875,AVB,CEO,950.0,0.0,5000.94,0.0,40.536,950.0,53.0,8104.779,2014,2012-01-01,,2022-01-03,MALE,05348410,Lessors of Residential Buildings and Dwellings,6798,21575.6495,Medium,907e4c566e0aafcba8ed7ca67513c013
3313,29875,AVB,CEO,950.0,0.0,4441.381,0.0,55.367,950.0,54.0,7318.486,2015,2012-01-01,,2022-01-03,MALE,05348410,Lessors of Residential Buildings and Dwellings,6798,25226.1783,Medium,8a30d1ea2b808ffff5b349edb55b5e76
3314,29875,AVB,CEO,950.0,0.0,4225.111,0.0,54.012,950.0,55.0,6697.229,2016,2012-01-01,,2022-01-03,MALE,05348410,Lessors of Residential Buildings and Dwellings,6798,24328.1867,Medium,03518b5524f559a608c15578000c5ddd
3315,29875,AVB,CEO,990.385,0.0,5064.956,0.0,88.486,990.385,56.0,7893.827,2017,2012-01-01,,2022-01-03,MALE,05348410,Lessors of Residential Buildings and Dwellings,6798,24637.3505,Medium,fb357e5102b46d8e830f0c2739398077
3316,29875,AVB,CEO,1000.0,0.0,6688.757,0.0,22.177,1000.0,57.0,10079.434,2018,2012-01-01,,2022-01-03,MALE,05348410,Lessors of Residential Buildings and Dwellings,6798,24107.3174,Medium,0ae0009040741c91604b5ec70c67ba51
3317,29875,AVB,CEO,1000.0,0.0,7727.98,0.0,23.382,1000.0,58.0,10921.362,2019,2012-01-01,,2022-01-03,MALE,05348410,Lessors of Residential Buildings and Dwellings,6798,29493.0468,Medium,fcd96046ea9f6adcb2e9b2f787b762c1
3326,29901,CPRT,CEO,0.001,0.0,0.0,0.0,203.004,0.001,49.0,203.005,2018,2010-02-01,,2022-04-01,MALE,21720410,Wholesale Trade Agents and Brokers (eff from 6/15/,5010,13423.4636,Medium,0663d9ce9254304831e6ceade482c2fa
3327,29901,CPRT,CEO,0.001,0.0,0.0,0.0,156.314,0.001,50.0,156.315,2019,2010-02-01,,2022-04-01,MALE,21720410,Wholesale Trade Agents and Brokers (eff from 6/15/,5010,17815.6187,Medium,76afd129d67df01b969e8dcdc2b5b4bf
3329,29984,PLD,CEO,675.0,1518.75,1609.679,819.999,74.39,2193.75,54.0,6216.568,2011,2011-06-01,,2012-12-31,MALE,74340W10,Lessors of Nonresidential Buildings (except Miniwa,6798,13111.2882,Medium,0a6323ef6818ead41a15dac84b464256
3332,29984,PLD,CEO,850.0,1912.5,13671.081,0.0,81.14,2762.5,57.0,16514.721,2014,2011-06-01,,2012-12-31,MALE,74340W10,Lessors of Nonresidential Buildings (except Miniwa,6798,21923.6989,Medium,96353cb6c4bc1a74e13600481f77c913
3335,29984,PLD,CEO,1000.0,2062.5,16203.727,0.0,85.9,3062.5,60.0,19352.127,2017,2011-06-01,,2012-12-31,MALE,74340W10,Lessors of Nonresidential Buildings (except Miniwa,6798,34331.3189,Medium,93ad821f2eaa950e420f3327733a5c88
3336,29984,PLD,CEO,1000.0,1800.0,25313.854,0.0,87.546,2800.0,61.0,28201.4,2018,2011-06-01,,2012-12-31,MALE,74340W10,Lessors of Nonresidential Buildings (except Miniwa,6798,36971.0515,Medium,f3aaaf8c78610f75d1de6b604cb1cf8d
3340,30004,INVH,CEO,721.712,0.0,20305.885,0.0,7044.245,721.712,60.0,7765.957,2017,2014-11-01,,2017-11-16,MALE,46187W10,Lessors of Residential Buildings and Dwellings,6798,12236.9076,Medium,e2eae8d4c2d8b64f10d43a6995101259
3341,30004,INVH,CEO,800.0,0.0,7801.478,0.0,44.129,800.0,63.0,9839.607,2018,2017-11-16,,2018-08-27,MALE,46187W10,Lessors of Residential Buildings and Dwellings,6798,10454.6118,Medium,8dd2f918ac7f6a09a3ff3d501030107c
3342,30004,INVH,CEO,700.0,0.0,4418.449,0.0,11.2,700.0,38.0,6291.215,2019,2019-01-01,,,MALE,46187W10,Lessors of Residential Buildings and Dwellings,6798,16233.0407,Medium,7cece9832a564fccb95c91b8b5bcb54d
3354,30293,ESS,CEO,550.0,0.0,1501.5,0.0,13.073,550.0,57.0,2764.573,2014,2011-01-01,,,MALE,29717810,Lessors of Residential Buildings and Dwellings,6798,13156.9078,Medium,13ff5d017147ac7bc8e7dbc90b68547c
3355,30293,ESS,CEO,550.0,0.0,1610.219,0.0,11.945,550.0,58.0,3522.164,2015,2011-01-01,,,MALE,29717810,Lessors of Residential Buildings and Dwellings,6798,15652.3864,Medium,1e1333d2c57794ba9ab5854d862c3375
3356,30293,ESS,CEO,650.0,0.0,1142.624,1167.809,20.911,650.0,59.0,4031.344,2016,2011-01-01,,,MALE,29717810,Lessors of Residential Buildings and Dwellings,6798,15235.26,Medium,71c2163953be42ff3a21758b02b22f1e
3357,30293,ESS,CEO,700.0,0.0,1990.21,700.0,28.138,700.0,60.0,4642.348,2017,2011-01-01,,,MALE,29717810,Lessors of Residential Buildings and Dwellings,6798,15943.454,Medium,fc227a766305746b5ced6354369524ba
3358,30293,ESS,CEO,800.0,0.0,2340.255,750.023,33.954,800.0,61.0,5434.232,2018,2011-01-01,,,MALE,29717810,Lessors of Residential Buildings and Dwellings,6798,16156.8869,Medium,ba8f15da24cce95af746b4bbfd62adfd
3359,30293,ESS,CEO,800.0,0.0,2803.711,816.507,49.646,800.0,62.0,6419.864,2019,2011-01-01,,,MALE,29717810,Lessors of Residential Buildings and Dwellings,6798,19884.4391,Medium,e5d152cd08fb44da4b01a5f0bfc5bf1d
3366,30822,O,CEO,875.0,0.0,4361.823,0.0,9.468,875.0,52.0,8340.041,2016,2013-09-03,,2018-10-16,MALE,75610910,Lessors of Nonresidential Buildings (except Miniwa,6798,14954.4566,Medium,c0fe9a2a6a3471ce0d1b05b68436aebb
3367,30822,O,CEO,925.0,0.0,6180.152,0.0,126.764,925.0,53.0,10043.345,2017,2013-09-03,,2018-10-16,MALE,75610910,Lessors of Nonresidential Buildings (except Miniwa,6798,16205.8823,Medium,c34d1f6de833be0ebdd3fe2b6e1b786f
3370,30990,COF,CEO,0.0,0.0,8250.029,6500.009,100.637,0.0,59.0,14850.675,2010,1994-07-26,,,MALE,14040H10,Credit Card Issuing,6141,19450.4733,Medium,c9b79c9d2cfc894d006a1d1ef00d1695
3375,30990,COF,CEO,0.0,2677.5,12285.042,1750.003,205.185,2677.5,65.0,16917.73,2016,1994-07-26,,,MALE,14040H10,Credit Card Issuing,6141,41894.3056,Medium,2f956a74fee723d0a7125110731bebfb
3382,31587,DLTR,CEO,1410.577,0.0,3839.768,0.0,58.089,1410.577,61.0,7218.362,2013,2004-01-01,1999-04-01,2017-09-18,MALE,25674610,All Other General Merchandise Stores (eff from 6/3,5331,10514.8286,Medium,392ab76b89e883d773d5a85cc68cb31b
3383,31587,DLTR,CEO,1505.769,0.0,4104.531,0.0,63.415,1505.769,62.0,7814.488,2014,2004-01-01,1999-04-01,2017-09-18,MALE,25674610,All Other General Merchandise Stores (eff from 6/3,5331,14624.0613,Medium,ada941355bf3eb2ac36ff2a6c7618949
3384,31587,DLTR,CEO,1585.577,0.0,5803.264,0.0,60.549,1585.577,63.0,9529.709,2015,2004-01-01,1999-04-01,2017-09-18,MALE,25674610,All Other General Merchandise Stores (eff from 6/3,5331,19107.5978,Medium,501954a0b800af9ece0afe97e997a471
3385,31587,DLTR,CEO,1680.769,0.0,6499.865,0.0,112.915,1680.769,64.0,10582.038,2016,2004-01-01,1999-04-01,2017-09-18,MALE,25674610,All Other General Merchandise Stores (eff from 6/3,5331,18227.3378,Medium,e885f60454401dc9b61fb35b54912373
3386,31587,DLTR,CEO,1765.385,0.0,7749.808,0.0,139.953,1765.385,65.0,12723.306,2017,2004-01-01,1999-04-01,2017-09-18,MALE,25674610,All Other General Merchandise Stores (eff from 6/3,5331,27292.49,Medium,9f3f649df082c0422931ee060a63eb71
3387,31587,DLTR,CEO,1400.0,0.0,6749.573,0.0,66.679,1400.0,61.0,9398.842,2018,2017-09-18,,2020-07-01,MALE,25674610,All Other General Merchandise Stores (eff from 6/3,5331,23053.4801,Medium,f659b76d75a17f3093861d048869fcb7
3388,31587,DLTR,CEO,1400.0,0.0,7749.958,0.0,77.188,1400.0,62.0,10604.621,2019,2017-09-18,,2020-07-01,MALE,25674610,All Other General Merchandise Stores (eff from 6/3,5331,20611.8199,Medium,45035db8226499e798a8ca87bce6eb78
3392,31673,ABC,CEO,1155.0,0.0,7710.338,1675.899,143.991,1155.0,52.0,12000.206,2013,2011-07-01,,,MALE,03073E10,Drugs and Druggists' Sundries Merchant Wholesalers,5122,14052.6334,Medium,dd48be047020d3f277134ff01dbdd5ad
3393,31673,ABC,CEO,1185.962,0.0,4020.021,2679.998,157.307,1185.962,53.0,9902.985,2014,2011-07-01,,,MALE,03073E10,Drugs and Druggists' Sundries Merchant Wholesalers,5122,17153.5657,Medium,200fdbb0d26119541b654b346ac0a331
3394,31673,ABC,CEO,1190.0,0.0,4019.982,2679.998,463.504,1190.0,54.0,10800.827,2015,2011-07-01,,,MALE,03073E10,Drugs and Druggists' Sundries Merchant Wholesalers,5122,19652.6711,Medium,c72de9fb1f30f1c51fe2f9f1a7f9a877
3395,31673,ABC,CEO,1234.231,0.0,4019.981,2680.003,713.178,1234.231,55.0,9978.176,2016,2011-07-01,,,MALE,03073E10,Drugs and Druggists' Sundries Merchant Wholesalers,5122,17775.7198,Medium,c53adb76337b3473dae2ae2fb17ce199
3396,31673,ABC,CEO,1240.0,0.0,4199.984,2799.999,327.408,1240.0,56.0,9907.275,2017,2011-07-01,,,MALE,03073E10,Drugs and Druggists' Sundries Merchant Wholesalers,5122,18039.0035,Medium,27b8c771f00effaf567ad54797cd6ef0
3397,31673,ABC,CEO,1240.0,0.0,5599.992,2400.007,223.383,1240.0,57.0,11514.115,2018,2011-07-01,,,MALE,03073E10,Drugs and Druggists' Sundries Merchant Wholesalers,5122,19662.8717,Medium,acc6920ad8099330fe028db96867a799
3398,31673,ABC,CEO,1240.0,0.0,5600.004,2400.404,202.926,1240.0,58.0,11309.93,2019,2011-07-01,,,MALE,03073E10,Drugs and Druggists' Sundries Merchant Wholesalers,5122,17022.6331,Medium,5748d051494a76df90a0ef2bd663ecb8
3405,31846,DRI,CEO,1000.0,0.0,2391.994,1124.576,320.206,1000.0,55.0,6361.776,2016,2014-10-14,,2022-05-29,MALE,23719410,Full-Service Restaurants,5812,11153.4227,Medium,bea5db984aed9ea3e693bfa01949892b
3406,31846,DRI,CEO,1000.0,0.0,11192.404,1122.487,430.26,1000.0,56.0,15770.152,2017,2014-10-14,,2022-05-29,MALE,23719410,Full-Service Restaurants,5812,10798.6314,Medium,7d79a7261e1fa8459028db4c6a1602cf
3407,31846,DRI,CEO,1000.0,0.0,4393.249,1482.042,635.287,1000.0,57.0,10710.577,2018,2014-10-14,,2022-05-29,MALE,23719410,Full-Service Restaurants,5812,14316.6656,Medium,b1430ffe317180d03aa93115cba2af79
3415,31887,RMD,CEO,890.16,0.0,4500.0,1500.0,204.295,890.16,45.0,8133.396,2017,2013-03-01,,,MALE,76115210,Electromedical and Electrotherapeutic Apparatus Ma,3845,11071.1673,Medium,e08ebe156dbc976473ecda530c08140d
3416,31887,RMD,CEO,934.154,0.0,5100.0,1700.0,100.862,934.154,46.0,9082.204,2018,2013-03-01,,,MALE,76115210,Electromedical and Electrotherapeutic Apparatus Ma,3845,14778.7944,Medium,79c6969f39d252c818908cd7a8ea0d98
3417,31887,RMD,CEO,967.49,0.0,5250.0,1750.0,198.229,967.49,47.0,2635.1,2019,2013-03-01,,,MALE,76115210,Electromedical and Electrotherapeutic Apparatus Ma,3845,17530.2197,Medium,2a96a418fe2b4aa1155b72cbd5638ba2
3418,32106,BKR,CEO,700.0,0.0,6480.88,4499.991,156.076,700.0,44.0,12444.071,2017,2017-07-01,,,MALE,05722G10,Support Activities for Oil and Gas Operations,1389,13358.6611,Medium,e9b5e47e40380915a4e69a9f65ffa4fd
3419,32106,BKR,CEO,1400.0,0.0,9631.365,2249.996,309.153,1400.0,45.0,15590.514,2018,2017-07-01,,,MALE,05722G10,Support Activities for Oil and Gas Operations,1389,11038.0785,Medium,3010cbf6d3dd403f7958d0b11ed6eaeb
3420,32106,BKR,CEO,1437.5,0.0,6695.154,2249.999,459.614,1437.5,46.0,13054.767,2019,2017-07-01,,,MALE,05722G10,Support Activities for Oil and Gas Operations,1389,16661.166,Medium,7b5e586788a2906bd1046b8db11998b4
3423,32580,VICI,CEO,765.0,0.0,2868.75,0.0,9.408,765.0,63.0,5555.658,2019,2017-10-06,,,MALE,92565210,Lessors of Nonresidential Buildings (except Miniwa,6798,11778.6778,Medium,814592b0d7b92306c7382d5233af9ff4
3428,34443,DOW,CEO,1369.348,0.0,8734.84,2100.012,272.288,1369.348,57.0,12476.488,2019,2018-08-01,,,MALE,26055710,Plastics Material and Resin Manufacturing,2821,40582.2403,Medium,8aff5cca2e4e22a4a494805f3a096ea3
3430,34636,FOXA,CEO,3000.0,1693.151,23105.496,4999.998,202.992,4693.151,48.0,38744.103,2019,2018-10-01,,,MALE,35137L10,Television Broadcasting Stations (eff_from 06/15/2,4833,22709.3583,Medium,53e228e67a387996deeee1c1cca32cef
3431,35168,CTVA,CEO,1029.167,0.0,8650.026,0.0,124.817,1029.167,56.0,10728.64,2019,2019-05-01,,2021-11-01,MALE,22052L10,Crop Production,100,22127.9361,Medium,e2baff6e0d7d49e9a2e5956f395a4702
3433,60900,DISH,CEO,467.307,0.0,306.7,9071.625,0.0,467.307,61.0,9845.632,2011,2011-06-20,,2015-01-01,MALE,25470M10,"Media Streaming Distribution Services, Social Netw",4841,12731.9555,Medium,5dc134558d531bccb2d9198b091c12aa
3434,60900,DISH,CEO,900.0,0.0,0.0,0.0,7.0,900.0,62.0,907.0,2012,2011-06-20,,2015-01-01,MALE,25470M10,"Media Streaming Distribution Services, Social Netw",4841,16486.652,Medium,205080bc2bdd66d65e4b17cbaecc540d
3435,60900,DISH,CEO,980.769,0.0,218.4,196.488,6.5,980.769,63.0,1402.157,2013,2011-06-20,,2015-01-01,MALE,25470M10,"Media Streaming Distribution Services, Social Netw",4841,26542.8246,Medium,738fcdb7e7c638b0b7284d57ab49dc5b
3436,60900,DISH,CEO,1000.0,0.0,12780.0,0.0,6.5,1000.0,64.0,13786.5,2014,2011-06-20,,2015-01-01,MALE,25470M10,"Media Streaming Distribution Services, Social Netw",4841,33655.0624,Medium,554f31c93ddba28de18cfe89dcb59ccd
3437,60900,DISH,CEO,972.308,0.0,0.0,0.0,368.467,972.308,62.0,1340.775,2015,1980-01-01,1980-01-01,2017-01-01,MALE,25470M10,"Media Streaming Distribution Services, Social Netw",4841,26542.0411,Medium,d0343aa69e570e0d141d93ab78854d6e
3438,60900,DISH,CEO,1000.0,0.0,0.0,0.0,656.833,1000.0,63.0,1656.833,2016,1980-01-01,1980-01-01,2017-01-01,MALE,25470M10,"Media Streaming Distribution Services, Social Netw",4841,26951.7587,Medium,f731a93dc717161cf886e1e2c8bd2fcb
3439,60900,DISH,CEO,519.231,0.0,6.389,654.033,7.02,519.231,47.0,1524.173,2017,2017-12-05,,,MALE,25470M10,"Media Streaming Distribution Services, Social Netw",4841,22273.8948,Medium,7c540c73d87a54da3bc79474fcab9aa6
3440,60900,DISH,CEO,1000.0,0.0,0.0,4188.897,7.02,1000.0,48.0,5320.917,2018,2017-12-05,,,MALE,25470M10,"Media Streaming Distribution Services, Social Netw",4841,11683.0635,Medium,7ec8d13b1a870fd391c585c7d8739ad0
3441,60900,DISH,CEO,1000.0,0.0,0.0,0.0,7.02,1000.0,49.0,1007.02,2019,2017-12-05,,,MALE,25470M10,"Media Streaming Distribution Services, Social Netw",4841,18552.1933,Medium,48766d8a9ac97e83e5e789ee65cdc81e
3451,60979,WAB,CEO,1052.1,0.0,5003.742,193.648,9.466,1052.1,47.0,7686.876,2019,2019-07-01,,,MALE,92974010,Railroad Rolling Stock Manufacturing,3743,14914.1822,Medium,d8b892af1278a9fa7f59220a2874bf9e
3459,61302,ACGL,CEO,1000.0,5000.0,4572.35,1171.673,1008.073,6000.0,67.0,18802.075,2017,2003-08-01,,2018-03-02,MALE,G0450A10,Direct Property and Casualty Insurance Carriers,6331,11888.8731,Medium,23e73f9ba18aab20d6f9a42ad06ce279
3461,61302,ACGL,CEO,1000.0,0.0,3614.402,1125.114,444.513,1000.0,51.0,9360.029,2019,2018-03-03,,,MALE,G0450A10,Direct Property and Casualty Insurance Carriers,6331,17396.9989,Medium,08c3fedb0e613a5cc36ae0b50786c31c
3471,61388,RE,CEO,1250.0,0.0,4001.99,0.0,398.275,1250.0,64.0,7650.265,2019,2014-01-01,,2019-12-31,MALE,G3223R10,Reinsurance Carriers,6331,11294.7952,Medium,a02ee883847c5735b366c00864694183
3484,61483,DVA,CEO,1050.0,200.0,7976.044,12074.35,498.727,1250.0,56.0,26799.121,2012,1999-10-18,1999-10-18,2019-06-01,MALE,23918K10,Kidney Dialysis Centers,8090,11660.8045,Medium,b8156d97f72ccf2cf11e4d851b9c41c0
3485,61483,DVA,CEO,1148.077,0.0,0.0,12272.76,678.42,1148.077,57.0,17099.257,2013,1999-10-18,1999-10-18,2019-06-01,MALE,23918K10,Kidney Dialysis Centers,8090,13508.1393,Medium,4d41929e528a2efd41419a9ee4c68272
3486,61483,DVA,CEO,1200.0,0.0,4905.159,4558.73,517.134,1200.0,58.0,13791.023,2014,1999-10-18,1999-10-18,2019-06-01,MALE,23918K10,Kidney Dialysis Centers,8090,16332.6493,Medium,f7833ecf5ba040fab4ef59c817ab091f
3487,61483,DVA,CEO,1200.0,0.0,3720.14,3422.476,471.02,1200.0,59.0,11038.822,2015,1999-10-18,1999-10-18,2019-06-01,MALE,23918K10,Kidney Dialysis Centers,8090,14621.9513,Medium,b276fef5c0806fe1588d77b157e58b39
3488,61483,DVA,CEO,1273.077,0.0,4531.74,4082.358,704.343,1273.077,60.0,12296.671,2016,1999-10-18,1999-10-18,2019-06-01,MALE,23918K10,Kidney Dialysis Centers,8090,12490.3668,Medium,dfb55e894d88dac49c1637eabdc19f8b
3489,61483,DVA,CEO,1300.0,0.0,5486.824,6215.011,572.923,1300.0,61.0,15324.758,2017,1999-10-18,1999-10-18,2019-06-01,MALE,23918K10,Kidney Dialysis Centers,8090,13182.8795,Medium,8df4090de7bba2f4dc59cd4e4e6dc429
3496,61494,HSIC,CEO,1268.846,0.0,2750.0,0.0,341.67,1268.846,64.0,6869.691,2014,1989-01-01,,,MALE,80640710,"Medical, Dental, and Hospital Equipment and Suppli",5047,11437.8254,Medium,84b4b81b155b675d84a1e8edd6d82ed7
3497,61494,HSIC,CEO,1353.308,0.0,3500.0,0.0,397.428,1353.308,65.0,7997.603,2015,1989-01-01,,,MALE,80640710,"Medical, Dental, and Hospital Equipment and Suppli",5047,13037.2289,Medium,d2b2f18c6376e27daa7aa931d93007fc
